GeneName	GeneID	log2FC	pval	FDR	GO:0051707 response to other organism	GO:0098542 defense response to other organism	GO:0009615 response to virus	GO:0051607 defense response to virus	GO:0051704 multi-organism process	GO:0006952 defense response	GO:0035456 response to interferon-beta	GO:0043207 response to external biotic stimulus	GO:0009607 response to biotic stimulus	GO:0002252 immune effector process	GO:0035458 cellular response to interferon-beta	GO:0000281 mitotic cytokinesis	GO:0000910 cytokinesis	GO:0061640 cytoskeleton-dependent cytokinesis	GO:0045087 innate immune response	GO:1903047 mitotic cell cycle process	GO:0009605 response to external stimulus	GO:0006955 immune response	GO:0007059 chromosome segregation	GO:0045088 regulation of innate immune response	GO:0022402 cell cycle process	GO:0000278 mitotic cell cycle	GO:0035455 response to interferon-alpha	GO:0034097 response to cytokine	GO:0034341 response to interferon-gamma	GO:0022414 reproductive process
Sumo2	170930	0.0113578521829018	0.526539875191832	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pds5a	71521	-0.00920664384406479	0.78756968221767	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Pds5b	100710	-0.057827544907138	0.0887330255902308	0.799885827270144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Rb1cc1	12421	0.0266283850798921	0.421008307778026	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Smndc1	76479	0.00973387264847872	0.682509813629863	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F2r	14062	0.125405606197178	0.0296548045832847	0.532329563665353	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tsnaxip1	72236	0.000153270969281171	0.893878819083781	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rpain	69723	0.00760418167205674	0.664966667026882	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbx15	21384	-0.000352142823193336	0.769144619971636	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tbx18	76365	0.000181022050370308	0.829822215444046	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ap4s1	11782	0.00482742509031493	0.79879278932442	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100a7a	381493	-0.000696513047431804	0.421805282084964	NA	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nav1	215690	-0.00101034861434037	0.715334416481774	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nav3	260315	-4.09439351019633e-05	0.856710955374944	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Nav2	78286	0.000197542894549259	0.597506675870406	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lig1	16881	0.009373080305993	0.629474362606822	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Lig3	16882	0.00396124245668962	0.887461838880029	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tceal3	594844	-0.000427534012020324	0.629820507707377	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plbd2	71772	0.0304345886922906	0.255801642974634	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plbd1	66857	0.00173437443291039	0.53823667870643	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dip2a	64451	-0.00127308092280472	0.922689828100864	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dip2b	239667	-0.0127972983714374	0.652510225464267	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dip2c	208440	0.00112856577359233	0.261721455912724	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pea15a	18611	-0.0783989760879769	0.0856213799234813	0.790826435903648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4921511C20Rik	245598	0.000441909688848113	0.526774365232201	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cdc34	216150	0.018039293739776	0.546744397243753	0.999958094925527	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Suv39h1	20937	-0.0262626060316529	0.193885564279669	0.964342563051293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Suv39h2	64707	0.00025990856585436	0.97300280672812	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
Hmcn1	545370	0.00011717870348789	0.75071392782006	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc16a3	80879	0.00641923765297516	0.397659539684675	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc16a2	20502	0.000555409566870955	0.384952103471086	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm13238	236069	0.000491345339619629	0.793282057994957	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp608	269023	0.00037111824656165	0.732235940343269	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp609	214812	0.0141456913794681	0.20021143107559	0.968781297280387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp600	667666	-2.27778652095158e-05	0.97233400566052	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp605	675812	0.0154701619861416	0.187011386568071	0.953043903758868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp606	67370	-0.00831761321323913	0.63112413237071	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Xrra1	446101	0.000864136727205254	0.745762664037062	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ogfrl1	70155	0.000266413783264096	0.981239994741798	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parp2	11546	-0.0293890157678221	0.321322211590859	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zbtb24	268294	-0.026713159803044	0.314480690290191	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brwd3	382236	0.00440626021891482	0.62116461986113	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Brwd1	93871	-0.0402471870247109	0.207903158698996	0.976460727410061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir505	751545	-0.000385144364989543	0.681449811079217	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mir504	100124476	-0.000561065439316705	0.8049773556673	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramp1	51801	0.00139511739245168	0.443272725926385	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramp3	56089	-0.000100173584721128	0.959482245343831	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ramp2	54409	0.000344134639790627	0.821923958996323	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Rita1	100764	0.0016248650997126	0.841720712249022	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A630019I02Rik	408254	7.44480366027986e-06	0.99666117615515	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc19a2	116914	0.0134261680541943	0.374662989482041	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ubald2	319370	0.000670391564872328	0.796405181118445	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc19a1	20509	0.0337976864380984	0.121090261861835	0.89080379215723	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Styk1	243659	-0.000602073019429668	0.862505859586653	0.999958094925527	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Popdc2	64082	-0.00551628093359662	0.497642115234	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ctcflos	74161	0.000308420265737918	0.822931636861443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2010009K17Rik	72340	0.000427294443278825	0.860046520455961	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trmt61a	328162	-0.0128134489193877	0.324905472605391	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Trmt61b	68789	0.00419040561946458	0.674001659064857	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Abl1	11350	0.0577189204222147	0.0640328762626535	0.72658735935247	0	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
Abl2	11352	0.00952464444122217	0.566989527554828	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plscr4	235527	0.00452632075871056	0.470551523685866	0.999958094925527	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Plscr2	18828	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Plscr3	70310	0.000595013437106304	0.958851729932924	0.999958094925527	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Plscr1	22038	0.0172934249263777	0.373393862745937	0.999958094925527	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0
Aurkaip1	66077	0.0234002660861527	0.431428311561517	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rpgrip1l	244585	0.00705675771701854	0.397315940838014	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Plac8	231507	0.541713394288422	7.00416254438374e-05	0.0117857366081342	1	1	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Lrtm2	211187	-3.44343235537607e-05	0.841805365784988	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Adra1a	11549	0.00037111824656165	0.732235940343269	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Ttpal	76080	-0.028476134048226	0.380795493876175	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
H2-Ke6	14979	0.122789929369236	0.0287986097340223	0.525277848079946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rai14	75646	-0.00661902090459327	0.0311251928073255	0.539089830492435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Rint1	72772	-0.0128599144728379	0.434777457255386	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp189	230162	-0.00533413048259839	0.611722029389552	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp184	193452	-0.00258812626433581	0.0268536682660111	0.508279195017308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Setdb1	84505	-0.00783737303142816	0.732001696481892	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Setdb2	239122	0.00201540182768118	0.936643493991596	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4930523C07Rik	67647	-0.0511857169981898	0.187096035559611	0.953043903758868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Banf1	23825	0.0164889335691896	0.588721744691467	0.999958094925527	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Klhl32	212390	0.00105142872937074	0.438109918148671	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2210016F16Rik	70153	0.0215820102926618	0.442453315352388	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gtf2ird2	114674	-0.0055681353971958	0.715983690436	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arid2	77044	-0.0649300457795087	0.0845973081719434	0.789236889153895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccrl2	54199	0.00513375711889664	0.63042202881956	0.999958094925527	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gldc	104174	-0.000712212177254888	0.371422000501216	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ahcy	269378	-0.0053395948090592	0.779655361486397	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm20	67952	0.0197148333995819	0.441029147670942	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tomm22	223696	0.000684482020087844	0.982001528518515	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aoc2	237940	0.00580554813374489	0.495912807977695	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D930048N14Rik	97775	-0.0083616021199502	0.243661484443299	0.994269947891311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wnt3a	22416	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npl	74091	-0.000324617034105252	0.73568245744829	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a3r2	65962	-5.3444952842789e-05	0.730222879341464	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Slc9a3r1	26941	-0.0531745155486753	0.173224828261997	0.945839466567858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Npb	208990	0.000661939341564189	0.489016287188985	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730416F02Rik	70550	-0.000683345795134145	0.474334155819552	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ufc1	66155	0.0137630242992451	0.53469940450699	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Malt1	240354	-0.146794622421712	0.020152457758633	0.449170436345333	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
Thsd7b	210417	-6.90280207633295e-05	0.980550102685004	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnh5	238271	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnh4	380728	-0.000870334055669923	0.310466016664659	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Crcp	12909	0.00762767276544779	0.744547828693457	0.999958094925527	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
Kcnh6	192775	-0.000385144364989543	0.681449811079217	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnh3	16512	0.00246014847510409	0.0978713813235793	0.834574986964054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnh2	16511	0.00232606490374486	0.343112827054936	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kcnh8	211468	0.000453835545810993	0.498078134968578	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zfp182	319535	-0.00921408524752083	0.593163100377368	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpinb1a	66222	0.0145459228348892	0.212150688986753	0.979858774993258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serpine3	319433	-0.00397900503654773	0.51395216933388	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sgcg	24053	0.000411285391815394	0.680630689633012	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sgcb	24051	0.0094961726306481	0.574303413028297	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col1a2	12843	-0.000761343975837338	0.289575495154026	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Col1a1	12842	0.000281309093551971	0.864079377506457	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Rpl14-ps1	100040970	0.00165588557913941	0.894716522869123	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9330151L19Rik	414085	-0.010319266155504	0.223167770343526	0.984943272521421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ipo8	320727	-0.00367812575854055	0.891824590324304	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ipo9	226432	-0.0882176357687066	0.0629213226479175	0.724282944160707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ipo7	233726	-0.0373298514098433	0.217084233833046	0.981500037367186	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Ipo4	75751	-0.0251174219320235	0.32481059964979	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ipo5	70572	-0.0373603450142719	0.288852855393256	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Yrdc	230734	-0.00374102800855716	0.876402089757851	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Emilin1	100952	-0.00171532612971121	0.296486601428449	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stim1	20866	-0.0409117122707079	0.271811393253294	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Stim2	116873	-0.084246991959539	0.0749105659777577	0.758105607609739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ssmem1	75647	-0.000380429865776114	0.768171993426705	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eif4h	22384	0.0205043756421551	0.576724862198153	0.999958094925527	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Eif4e	13684	-0.0293566687338811	0.39926078276543	0.999958094925527	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
Aif1	11629	0.00210026032304855	0.165916853534271	0.943685882059332	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0
Eif4b	75705	-0.0241579740386755	0.513972616504867	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cabp4	73660	0.000375822081304742	0.644690671048523	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Cabp1	29867	0.000358101375152229	0.550041718796658	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phactr2	215789	-0.000605489917388806	0.941281395457086	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1700008J07Rik	629159	-0.00243694172924171	0.75082056853087	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Spa17	20686	0.000882028526351705	0.668591671566712	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5830432E09Rik	67765	-0.00538029232438527	0.593774581905369	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Amhr2	110542	-0.000444619004811294	0.502472683058448	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Jph3	57340	-0.000693994700915388	0.384844698316778	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Jph1	57339	0.000272841170810325	0.829758272224038	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coq10b	67876	0.000770310030450303	0.961814418677756	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coq10a	210582	-0.0124490230377251	0.469427370157383	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc152	100039139	0.000297851194986572	0.866064416305655	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc150	78016	-4.21846516975393e-05	0.818894808397059	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc157	216516	0.00108339702145533	0.86812251592817	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ccdc158	320696	0.000308420265737918	0.822931636861443	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Secisbp2l	70354	-0.0185758485250117	0.557197351809845	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agps	228061	-0.011273745330481	0.705851749393136	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serinc5	218442	0.0166760242126382	0.269203293675525	0.999958094925527	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
Serinc4	574418	0.00400515503579763	0.313198744636321	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serinc1	56442	-0.0711205076148058	0.0956312647702844	0.824221427511663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Serinc3	26943	-0.106116916958203	0.0387277894913734	0.575473757529151	1	1	1	1	1	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
Chm	12662	-0.00137605944756412	0.953213086164688	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pars2	230577	-0.015287586893556	0.270432074314478	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kirrel2	243911	0.000344134639790627	0.821923958996323	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kirrel3	67703	0.0009025356586945	0.720065461757266	0.999958094925527	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prrc1	73137	0.0152620328970409	0.54409148721204	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mansc4	545893	-0.00200537904502868	0.624070523397037	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mansc1	67729	0.00382469208175977	0.559322026216135	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Atp11c	320940	0.000584410356242512	0.981822552839753	0.999958094925527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
