"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:0000375 RNA splicing, via transesterification reactions"	0.213363611797768	-0.797537564134249	0.213363611797768	0.675097801140033	113	0.213363611797768
"GO:0031440 regulation of mRNA 3'-end processing"	0.213707790976665	-0.811193891164324	0.213707790976665	0.675097801140033	17	0.213707790976665
"GO:0045628 regulation of T-helper 2 cell differentiation"	0.213985499287308	-0.809309118272598	0.213985499287309	0.675097801140033	12	0.213985499287308
"GO:0000398 mRNA splicing, via spliceosome"	0.214195534443424	-0.794710181352952	0.214195534443424	0.675097801140033	111	0.214195534443424
"GO:0000377 RNA splicing, via transesterification reactions with bulged adenosine as nucleophile"	0.214195534443424	-0.794710181352952	0.214195534443424	0.675097801140033	111	0.214195534443424
"GO:0010560 positive regulation of glycoprotein biosynthetic process"	0.214411981555227	-0.805967271109693	0.214411981555227	0.675097801140033	16	0.214411981555227
"GO:0032388 positive regulation of intracellular transport"	0.214525923083873	-0.792515378353814	0.214525923083873	0.675097801140033	173	0.214525923083873
"GO:0046916 cellular transition metal ion homeostasis"	0.215062299143336	-0.793857984204096	0.215062299143336	0.675097801140033	58	0.215062299143336
"GO:0002643 regulation of tolerance induction"	0.215075337165857	-0.801229965686935	0.215075337165857	0.675097801140033	16	0.215075337165857
"GO:0035794 positive regulation of mitochondrial membrane permeability"	0.215126593065582	-0.807215549461121	0.215126593065582	0.675097801140033	12	0.215126593065582
"GO:0008654 phospholipid biosynthetic process"	0.215177686161559	-0.790983632227107	0.215177686161559	0.675097801140033	114	0.215177686161559
"GO:0002829 negative regulation of type 2 immune response"	0.215359291188088	-0.809783592262743	0.215359291188088	0.675097801140033	10	0.215359291188088
"GO:0033089 positive regulation of T cell differentiation in thymus"	0.216291013030947	-0.800027733821301	0.216291013030947	0.675097801140033	13	0.216291013030947
"GO:1903020 positive regulation of glycoprotein metabolic process"	0.21630223445956	-0.798591536352354	0.21630223445956	0.675097801140033	17	0.21630223445956
"GO:0009991 response to extracellular stimulus"	0.217297082388156	-0.782200443306491	0.217297082388156	0.675097801140033	345	0.217297082388156
"GO:0032436 positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	0.217408322609856	-0.78522803621883	0.217408322609856	0.675097801140033	67	0.217408322609856
"GO:0002863 positive regulation of inflammatory response to antigenic stimulus"	0.217432525379624	-0.80140937667927	0.217432525379624	0.675097801140033	10	0.217432525379624
"GO:0090342 regulation of cell aging"	0.217656498113267	-0.785472533220859	0.217656498113267	0.675097801140033	31	0.217656498113267
"GO:0045622 regulation of T-helper cell differentiation"	0.217734591677011	-0.788005199229092	0.217734591677011	0.675097801140033	21	0.217734591677011
"GO:0033003 regulation of mast cell activation"	0.218777851277686	-0.782537652269459	0.218777851277686	0.675097801140033	29	0.218777851277686
"GO:0032206 positive regulation of telomere maintenance"	0.218887847956968	-0.782419275419965	0.218887847956968	0.675097801140033	43	0.218887847956968
"GO:1905710 positive regulation of membrane permeability"	0.218902274743499	-0.792683899802462	0.218902274743499	0.675097801140033	13	0.218902274743499
"GO:0051052 regulation of DNA metabolic process"	0.219109618818238	-0.775813476200704	0.219109618818238	0.675097801140033	294	0.219109618818238
"GO:0032768 regulation of monooxygenase activity"	0.219130035785822	-0.780764510597361	0.219130035785822	0.675097801140033	33	0.219130035785822
"GO:0002440 production of molecular mediator of immune response"	0.219238076003642	-0.785407241199838	0.219238076003642	0.675097801140033	20	0.219238076003642
"GO:0048729 tissue morphogenesis"	0.219697232819227	-0.774290334042595	0.219697232819227	0.675097801140033	271	0.219697232819227
"GO:0050999 regulation of nitric-oxide synthase activity"	0.219711725194559	-0.780124381176006	0.219711725194559	0.675097801140033	25	0.219711725194559
"GO:0001975 response to amphetamine"	0.219823703982179	-0.780207447428951	0.219823703982179	0.675097801140033	23	0.219823703982179
"GO:0031124 mRNA 3'-end processing"	0.219861185035481	-0.780722347306655	0.219861185035481	0.675097801140033	30	0.219861185035481
"GO:0007611 learning or memory"	0.220688655390478	-0.7715919745696	0.220688655390478	0.675097801140033	174	0.220688655390478
"GO:0051338 regulation of transferase activity"	0.221062784209035	-0.768890141179004	0.221062784209035	0.675097801140033	618	0.221062784209035
"GO:0051492 regulation of stress fiber assembly"	0.221372828485279	-0.772555940398465	0.221372828485279	0.675097801140033	60	0.221372828485279
"GO:0043631 RNA polyadenylation"	0.221487580570372	-0.775889866467067	0.221487580570372	0.675097801140033	27	0.221487580570372
"GO:1903358 regulation of Golgi organization"	0.221614511511568	-0.787876081892187	0.221614511511568	0.675097801140033	11	0.221614511511568
"GO:1902110 positive regulation of mitochondrial membrane permeability involved in apoptotic process"	0.221844720833774	-0.78640856664765	0.221844720833774	0.675097801140033	10	0.221844720833774
"GO:1902686 mitochondrial outer membrane permeabilization involved in programmed cell death"	0.221844720833774	-0.78640856664765	0.221844720833774	0.675097801140033	10	0.221844720833774
"GO:1903313 positive regulation of mRNA metabolic process"	0.221855869748826	-0.770726916780684	0.221855869748826	0.675097801140033	55	0.221855869748826
"GO:0033081 regulation of T cell differentiation in thymus"	0.221988831015359	-0.773891481105271	0.221988831015359	0.675097801140033	26	0.221988831015359
"GO:0045745 positive regulation of G-protein coupled receptor protein signaling pathway"	0.222069354032198	-0.774310837177747	0.222069354032198	0.675097801140033	18	0.222069354032198
"GO:0032846 positive regulation of homeostatic process"	0.222327902778344	-0.766016947397894	0.222327902778344	0.675097801140033	165	0.222327902778344
"GO:2000772 regulation of cellular senescence"	0.222631633456536	-0.769678808593362	0.222631633456536	0.675097801140033	25	0.222631633456536
"GO:0045747 positive regulation of Notch signaling pathway"	0.222931479150627	-0.770934884914478	0.222931479150627	0.675097801140033	26	0.222931479150627
"GO:0006825 copper ion transport"	0.222966518906763	-0.776641621916233	0.222966518906763	0.675097801140033	14	0.222966518906763
"GO:0001934 positive regulation of protein phosphorylation"	0.223106160510088	-0.762068100580472	0.223106160510088	0.675097801140033	593	0.223106160510088
"GO:0035305 negative regulation of dephosphorylation"	0.223351265278581	-0.764941529334595	0.223351265278581	0.675097801140033	64	0.223351265278581
"GO:0022412 cellular process involved in reproduction in multicellular organism"	0.223654366051548	-0.761034373111862	0.223654366051548	0.675097801140033	247	0.223654366051548
"GO:0007062 sister chromatid cohesion"	0.223763375263417	-0.768722583467855	0.223763375263417	0.675097801140033	30	0.223763375263417
"GO:0008202 steroid metabolic process"	0.22383860528314	-0.761280317344929	0.22383860528314	0.675097801140033	144	0.22383860528314
"GO:0045746 negative regulation of Notch signaling pathway"	0.224111046343936	-0.766870351192646	0.224111046343936	0.675097801140033	19	0.224111046343936
"GO:0001659 temperature homeostasis"	0.22421107182734	-0.769715044905343	0.22421107182734	0.675097801140033	14	0.22421107182734
"GO:0045807 positive regulation of endocytosis"	0.224397939880424	-0.760240648605613	0.224397939880424	0.675097801140033	92	0.224397939880424
"GO:0046931 pore complex assembly"	0.224624332910852	-0.774767192679803	0.224624332910852	0.675097801140033	15	0.224624332910852
"GO:0038127 ERBB signaling pathway"	0.224686246739923	-0.76419022036317	0.224686246739923	0.675097801140033	34	0.224686246739923
"GO:0045787 positive regulation of cell cycle"	0.225068250544044	-0.756265095150375	0.225068250544044	0.675097801140033	244	0.225068250544044
"GO:0050795 regulation of behavior"	0.225074884339811	-0.759860312354809	0.225074884339811	0.675097801140033	39	0.225074884339811
"GO:0045662 negative regulation of myoblast differentiation"	0.225565823483689	-0.763648201293817	0.225565823483689	0.675097801140033	19	0.225565823483689
"GO:0016180 snRNA processing"	0.225800071173431	-0.764602966324105	0.225800071173431	0.675097801140033	21	0.225800071173431
"GO:0007143 female meiotic nuclear division"	0.22589267222026	-0.766857348396626	0.22589267222026	0.675097801140033	17	0.22589267222026
"GO:0043467 regulation of generation of precursor metabolites and energy"	0.226383772880503	-0.754586077805446	0.226383772880503	0.675097801140033	69	0.226383772880503
"GO:0010817 regulation of hormone levels"	0.227108797338424	-0.749336391159583	0.227108797338424	0.675097801140033	303	0.227108797338424
"GO:1901862 negative regulation of muscle tissue development"	0.227518453970489	-0.756803105188082	0.227518453970489	0.675097801140033	29	0.227518453970489
"GO:0033151 V(D)J recombination"	0.228394329202153	-0.76017129123289	0.228394329202153	0.675097801140033	15	0.228394329202153
"GO:0006891 intra-Golgi vesicle-mediated transport"	0.228685164747682	-0.75096238352344	0.228685164747682	0.675097801140033	33	0.228685164747682
"GO:0002262 myeloid cell homeostasis"	0.228758170057226	-0.752120666129735	0.228758170057226	0.675097801140033	24	0.228758170057226
"GO:0018209 peptidyl-serine modification"	0.229119676950268	-0.74350237532631	0.229119676950268	0.675097801140033	142	0.229119676950268
"GO:0031667 response to nutrient levels"	0.229170648073952	-0.742398092227456	0.229170648073952	0.675097801140033	328	0.229170648073952
"GO:0070203 regulation of establishment of protein localization to telomere"	0.229819339722501	-0.766690786483232	0.229819339722501	0.675097801140033	10	0.229819339722501
"GO:0000060 protein import into nucleus, translocation"	0.230048579444297	-0.744231953973122	0.230048579444297	0.675097801140033	27	0.230048579444297
"GO:0003002 regionalization"	0.230656983161361	-0.738313045638383	0.230656983161361	0.675097801140033	163	0.230656983161361
"GO:0042147 retrograde transport, endosome to Golgi"	0.230692973372554	-0.741040387267878	0.230692973372554	0.675097801140033	57	0.230692973372554
"GO:1902117 positive regulation of organelle assembly"	0.230841044414177	-0.741635893785047	0.230841044414177	0.675097801140033	46	0.230841044414177
"GO:0007417 central nervous system development"	0.230846984188694	-0.740549283679597	0.230846984188694	0.675097801140033	50	0.230846984188694
"GO:0001505 regulation of neurotransmitter levels"	0.231906354831451	-0.734270810223746	0.23190635483145	0.675097801140033	158	0.231906354831451
"GO:0009791 post-embryonic development"	0.231988233631789	-0.735108431729607	0.231988233631789	0.675097801140033	82	0.231988233631789
"GO:0007173 epidermal growth factor receptor signaling pathway"	0.232084310293947	-0.740518204169879	0.232084310293947	0.675097801140033	29	0.232084310293947
"GO:0048010 vascular endothelial growth factor receptor signaling pathway"	0.232373484312853	-0.742576487074329	0.232373484312853	0.675097801140033	23	0.232373484312853
"GO:0050765 negative regulation of phagocytosis"	0.232438345549898	-0.752242319519269	0.232438345549898	0.675097801140033	13	0.232438345549898
"GO:0051168 nuclear export"	0.232547458662352	-0.733552758324849	0.232547458662352	0.675097801140033	82	0.232547458662352
"GO:0000041 transition metal ion transport"	0.232674385560668	-0.734403655185541	0.232674385560668	0.675097801140033	54	0.232674385560668
"GO:0034765 regulation of ion transmembrane transport"	0.232779324465424	-0.731000075978579	0.232779324465425	0.675097801140033	197	0.232779324465424
"GO:0043967 histone H4 acetylation"	0.232922703616629	-0.734360792933686	0.232922703616629	0.675097801140033	51	0.232922703616629
"GO:0016125 sterol metabolic process"	0.23295835745947	-0.732366505222897	0.23295835745947	0.675097801140033	82	0.23295835745947
"GO:1902108 regulation of mitochondrial membrane permeability involved in apoptotic process"	0.233231523818305	-0.741485925437475	0.233231523818305	0.675097801140033	15	0.233231523818305
"GO:0032259 methylation"	0.23343344757333	-0.729126473958606	0.23343344757333	0.675097801140033	176	0.23343344757333
"GO:0006446 regulation of translational initiation"	0.233499394524047	-0.731444611716725	0.233499394524047	0.675097801140033	65	0.233499394524047
"GO:1901214 regulation of neuron death"	0.233568192265404	-0.728308134825791	0.233568192265404	0.675097801140033	211	0.233568192265404
"GO:0035306 positive regulation of dephosphorylation"	0.233782178398426	-0.732634555556471	0.233782178398426	0.675097801140033	39	0.233782178398426
"GO:0002822 regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains"	0.233808788120676	-0.727853627315996	0.233808788120676	0.675097801140033	99	0.233808788120676
"GO:0006606 protein import into nucleus"	0.234025759765361	-0.729046514024679	0.234025759765361	0.675097801140033	77	0.234025759765361
"GO:0043414 macromolecule methylation"	0.234130458468056	-0.726944790049268	0.234130458468056	0.675097801140033	165	0.234130458468056
"GO:0042594 response to starvation"	0.234140894929803	-0.727135891678396	0.234140894929803	0.675097801140033	134	0.234140894929803
"GO:0010001 glial cell differentiation"	0.234272507340257	-0.728258414594798	0.234272507340257	0.675097801140033	58	0.234272507340257
"GO:1904018 positive regulation of vasculature development"	0.234867856722325	-0.725448803487587	0.234867856722325	0.675097801140033	101	0.234867856722325
"GO:0090200 positive regulation of release of cytochrome c from mitochondria"	0.234885533853629	-0.730999016949033	0.234885533853629	0.675097801140033	27	0.234885533853629
